³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,°Å·¡´ë±Ý,µî¶ô·ü,BPS,PER,PBR,EPS,DIV,DPS,buy_±â°üÇÕ°è,buy_±âÅ¸¹ýÀÎ,buy_°³ÀÎ,buy_¿Ü±¹ÀÎÇÕ°è,sell_±â°üÇÕ°è,sell_±âÅ¸¹ýÀÎ,sell_°³ÀÎ,sell_¿Ü±¹ÀÎÇÕ°è,sell_ÀüÃ¼,foreign_»óÀåÁÖ½Ä¼ö,foreign_º¸À¯¼ö·®,foreign_ÁöºÐÀ²,foreign_ÇÑµµ¼ö·®,foreign_ÇÑµµ¼ÒÁø·ü,short_°Å·¡·®,short_¸Å¼ö,short_ºñÁß,¾÷Á¾,Á¾¸ñ
2018-07-17,126000,129000,125000,126500,436989,55567310928,0.4,242062,8.44,0.52,14993,3.16,4000,11827587000,-127333000,788203500,-12488457500,7494031500,220529500,13289480500,34563269428,55567310928,220276479,98012145,44.5,220276479,44.5,65360,436989,14.96,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-07-18,127000,128500,124000,124000,325090,40706543750,-1.98,242062,8.27,0.51,14993,3.23,4000,-2777890000,-2528500,9549269500,-6768851000,10763041500,5033500,7583426000,22355042750,40706543750,220276479,97850815,44.4,220276479,44.4,11620,325090,3.57,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-07-19,125000,125500,123500,124000,359064,44654162500,0,242062,8.27,0.51,14993,3.23,4000,-4246040500,2663500,605630000,3637747000,13520649000,8705000,9119179500,22005629000,44654162500,220276479,97796512,44.4,220276479,44.4,9198,359064,2.56,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-07-20,124500,128500,122500,127000,463776,58558001000,2.42,242062,8.47,0.52,14993,3.15,4000,7466593500,115897000,-6905098500,-677392000,15171609500,13217000,19373920000,23999254500,58558001000,220276479,97826076,44.4,220276479,44.4,81223,463776,17.51,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-07-23,127500,131000,127000,129500,660426,85642659500,1.97,242062,8.64,0.53,14993,3.09,4000,19781401500,-1058663500,-11249548500,-7473189500,17017024500,1181934000,24781599000,42662102000,85642659500,220276479,97821629,44.4,220276479,44.4,126612,660426,19.17,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-07-24,129500,130000,126500,129500,479217,61374138000,0,242062,8.64,0.53,14993,3.09,4000,-2429911000,59617500,-902976000,3273269500,23330016000,994646000,13329406000,23720070000,61374138000,220276479,97764275,44.38,220276479,44.38,54329,479217,11.34,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-07-25,130000,130500,129000,130500,305338,39689762000,0.77,242062,8.7,0.54,14993,3.07,4000,9495594000,74799000,-10436997000,866604000,8200616500,7013000,14865424500,16616708000,39689762000,220276479,97790266,44.38,220276479,44.38,54662,305338,17.9,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-07-26,131000,131500,128000,130000,484321,62746731500,-0.38,242062,8.67,0.54,14993,3.08,4000,-704281000,23023500,-954564000,1635821500,13318184500,223946500,12439034500,36765566000,62746731500,220276479,97826266,44.4,220276479,44.4,116269,484321,24.01,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-07-27,129500,131500,129000,129500,365369,47543614500,-0.38,242062,8.64,0.53,14993,3.09,4000,12709140000,178559500,-238005000,-12649694500,6317576000,63105500,10321362500,30841570500,47543614500,220276479,97857034,44.4,220276479,44.4,35850,365369,9.81,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-07-30,129000,131000,128500,130500,179748,23452947000,0.77,242062,8.7,0.54,14993,3.07,4000,1635807500,-261241500,-3903283500,2528717500,8139458500,265826500,7978241500,7069420500,23452947000,220276479,97760821,44.38,220276479,44.38,39357,179748,21.9,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-07-31,131000,131000,128500,129500,306556,39638220500,-0.77,242062,8.64,0.53,14993,3.09,4000,-8435467000,37062000,4269132000,4129273000,17039838500,0,4004475500,18593906500,39638220500,220276479,97798915,44.4,220276479,44.4,33094,306556,10.8,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-08-01,130000,130500,128000,128500,244440,31487301000,-0.77,242062,8.57,0.53,14993,3.11,4000,-7887084500,-25039000,5744626000,2167497500,12812270000,114793500,4518184500,14042053000,31487301000,220276479,97832762,44.4,220276479,44.4,28726,244440,11.75,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-08-02,128000,128500,124000,125500,425332,53403439000,-2.33,242062,8.37,0.52,14993,3.19,4000,-15883345000,-248909000,11819035000,4313219000,23131902500,349701500,8745295500,21176539500,53403439000,220276479,97879221,44.44,220276479,44.44,93298,425332,21.94,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-08-03,124000,125500,124000,124000,468331,58200894400,-1.2,242062,8.27,0.51,14993,3.23,4000,-20987111000,33882500,13614160000,7339068500,30972280500,373500,5840623500,21387616900,58200894400,220276479,97906857,44.44,220276479,44.44,21696,468331,4.63,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-08-06,124500,126000,124000,124500,317150,39531240293,0.4,242062,8.3,0.51,14993,3.21,4000,-6053151000,-79649500,1172726000,4960074500,12829607500,88596000,7894437000,18718599793,39531240293,213668187,97975060,45.84,213668187,45.84,10662,317150,3.36,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-08-07,124000,126000,123500,125000,285278,35595922617,0.4,242062,8.34,0.52,14993,3.2,4000,-925759000,-1250000,-1356993000,2284002000,11224831500,1250000,8283114000,16086727117,35595922617,213668187,98002905,45.88,213668187,45.88,7935,285278,2.78,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-08-08,125500,129500,125500,127500,816582,1.04E+11,2,242062,8.5,0.53,14993,3.14,4000,4080971000,-2280184000,-7442632500,5641845500,18941133500,2413862000,23246244500,59809056500,1.04E+11,213668187,98021352,45.88,213668187,45.88,181317,816582,22.2,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-08-09,126500,127500,125500,126000,532068,67090316500,-1.18,242062,8.4,0.52,14993,3.17,4000,-2099948000,-82656000,5753478500,-3570874500,23759926000,99036000,7447165500,35784189000,67090316500,213668187,98062079,45.88,213668187,45.88,14009,532068,2.63,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-08-10,126000,127000,124500,126000,194355,24452093500,0,242062,8.4,0.52,14993,3.17,4000,7099184000,-21465500,-2081025500,-4996693000,6573411500,21967500,8080638000,9776076500,24452093500,213668187,98034183,45.88,213668187,45.88,1040,194355,0.54,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-08-13,125000,126000,123000,123500,319273,39606410000,-1.98,242062,8.24,0.51,14993,3.24,4000,114633000,-652500,690572500,-804553000,15544221000,4367500,10266708500,13791113000,39606410000,213668187,97986024,45.88,213668187,45.88,26357,319273,8.26,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-08-14,124500,125000,122500,123000,291859,35999356500,-0.4,242062,8.2,0.51,14993,3.25,4000,-1927748000,-54368000,5746559500,-3764443500,12923921000,60519000,5523651500,17491265000,35999356500,213668187,97984311,45.88,213668187,45.88,3623,291859,1.24,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-08-16,122000,127000,122000,126500,561446,70269589345,2.85,242062,8.44,0.52,14993,3.16,4000,4812268000,-21276500,-14053516000,9262524500,10737264500,101040500,17729420500,41701863845,70269589345,213668187,98001330,45.88,213668187,45.88,6010,561446,1.07,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-08-17,125500,127000,125000,126500,207735,26221504500,0,242062,8.44,0.52,14993,3.16,4000,-8683383000,-13787000,-999681500,9696851500,14242067500,13787000,4514250000,7451400000,26221504500,213668187,98078054,45.9,213668187,45.9,4273,207735,2.06,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-08-20,127500,128000,126000,127500,310969,39598070000,0.79,242062,8.5,0.53,14993,3.14,4000,577132000,53321500,-1098435000,467981500,7415199500,5599000,8503408500,23673863000,39598070000,213668187,98158888,45.94,213668187,45.94,48117,310969,15.47,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-08-21,127000,127500,124000,125500,339831,42590672000,-1.57,242062,8.37,0.52,14993,3.19,4000,-7870016500,4619500,5282249000,2583148000,19523307500,39578000,9912089000,13115697500,42590672000,213668187,98106948,45.9,213668187,45.9,6252,339831,1.84,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-08-22,125500,127000,124500,126000,329800,41355840000,0.4,242062,8.4,0.52,14993,3.17,4000,-9073730000,-169419500,3916346500,5326803000,22458441500,224327000,8049027000,10624044500,41355840000,213668187,98122144,45.9,213668187,45.9,17879,329800,5.42,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-08-23,125500,126000,123000,124500,229027,28463514500,-1.19,242062,8.3,0.51,14993,3.21,4000,-10141695500,-16191500,6893782500,3264104500,16614269500,36704000,5876246500,5936294500,28463514500,213668187,98165595,45.94,213668187,45.94,15434,229027,6.74,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-08-24,123500,124500,123000,124500,232363,28791158000,0,242062,8.3,0.51,14993,3.21,4000,-7063241000,465247500,2380946000,4217047500,15122384000,31992000,5841423000,7795359000,28791158000,213668187,98188238,45.94,213668187,45.94,7367,232363,3.17,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-08-27,125000,125500,123500,124000,226756,28089208000,-0.4,242062,8.27,0.51,14993,3.23,4000,-9005718000,-96800500,5700325000,3402193500,15842084500,102521500,5788685500,6355916500,28089208000,213668187,98295721,46,213668187,46,32040,226756,14.13,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-08-28,125000,127000,124000,125000,402853,50351145699,0.81,242062,8.34,0.52,14993,3.2,4000,-4568025000,-17417500,5907746000,-1322303500,22169009000,26243500,14111078000,14044815199,50351145699,213668187,98246140,45.97,213668187,45.97,24211,402853,6.01,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-08-29,125000,125000,123500,124000,309579,38389468300,-0.8,242062,8.27,0.51,14993,3.23,4000,-6624437000,-80968500,6268338000,437067500,15142650500,95599500,6321760500,16829457800,38389468300,213668187,98222630,45.97,213668187,45.97,7518,309579,2.43,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-08-30,124000,125000,123000,123500,385998,47799276420,-0.4,242062,8.24,0.51,14993,3.24,4000,-14418395000,-48165500,6452051500,8014509000,20073717000,58819500,8854430500,18812309420,47799276420,213668187,98214480,45.97,213668187,45.97,16724,385998,4.33,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-08-31,124000,126000,123000,125000,529278,66059761232,1.21,242062,8.34,0.52,14993,3.2,4000,-9349803500,750000,-10887876500,20236930000,15719511500,5000000,20046887500,30288362232,66059761232,213668187,98276915,46,213668187,46,19363,529278,3.66,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-09-03,124500,126000,123500,125000,264041,32944553500,0,242062,8.34,0.52,14993,3.2,4000,-2473184500,-16611500,-1983953000,4473749000,12270772000,25725000,10612319000,10035737500,32944553500,213668187,98398977,46.06,213668187,46.06,26544,264041,10.05,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-09-04,125500,127000,124500,126500,297393,37489997000,1.2,242062,8.44,0.52,14993,3.16,4000,2401409000,6250000,-8063096000,5655437000,10977798000,0,16997885500,9514313500,37489997000,213668187,98433923,46.06,213668187,46.06,18636,297393,6.27,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-09-05,126500,131000,126500,129000,871735,1.13E+11,1.98,242062,8.6,0.53,14993,3.1,4000,20343060500,-889190500,-26525470500,7071600500,20684590000,1159924500,48869179000,42113663500,1.13E+11,213668187,98488502,46.1,213668187,46.1,106148,871735,12.18,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-09-06,130000,136000,130000,134000,935048,1.25E+11,3.88,242062,8.94,0.55,14993,2.99,4000,22708204500,-513401500,-32265655000,10070852000,30731143500,634646500,59848812000,33690778000,1.25E+11,213668187,98560473,46.12,213668187,46.12,40428,935048,4.32,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-09-07,136000,137000,131500,133000,793026,1.06E+11,-0.75,242062,8.87,0.55,14993,3.01,4000,18185153000,-65872500,-10879217000,-7240063500,23727129500,370414000,32616127000,49645402750,1.06E+11,213668187,98657520,46.16,213668187,46.16,107024,793026,13.5,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-09-10,131500,133500,130000,131000,320236,42077506000,-1.5,242062,8.74,0.54,14993,3.05,4000,-7131097500,132507500,1402235500,5596354500,17355968500,82606500,9413605500,15225325500,42077506000,213668187,98585546,46.12,213668187,46.12,74024,320236,23.12,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-09-11,130000,130500,128000,128000,514468,66186920500,-2.29,242062,8.54,0.53,14993,3.13,4000,-4591465000,-47762000,5893075500,-1253848500,20550895000,74154500,8355094000,37206777000,66186920500,213668187,98691144,46.2,213668187,46.2,24925,514468,4.84,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-09-12,128500,131000,128000,129500,340635,44125935500,1.17,242062,8.64,0.53,14993,3.09,4000,5539633000,-14081500,-878195000,-4647356500,12170348500,15500000,12014004000,19926083000,44125935500,213668187,98707172,46.2,213668187,46.2,20021,340635,5.88,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-09-13,130500,130500,128000,128500,411245,52991746000,-0.77,242062,8.57,0.53,14993,3.11,4000,-3694647500,83308500,4886839500,-1275500500,21578578500,72497000,2416293500,28924377000,52991746000,213668187,98671272,46.2,213668187,46.2,42138,411245,10.25,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-09-14,129500,131000,129000,129500,259936,33702697000,0.78,242062,8.64,0.53,14993,3.09,4000,807284000,2992734000,8309500,-3808327500,8355791500,17472500,7929514500,17399918500,33702697000,213668187,98655627,46.16,213668187,46.16,9400,259936,3.62,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-09-17,129000,129500,128000,128500,305158,39286434000,-0.77,242062,8.57,0.53,14993,3.11,4000,-5277204500,0,1293764000,3983440500,11698630500,0,4375289500,23212514000,39286434000,213668187,98626189,46.16,213668187,46.16,6889,305158,2.26,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-09-18,128500,130000,128000,128000,368661,47386935699,-0.39,242062,8.54,0.53,14993,3.13,4000,-2880206000,91483500,5050188500,-2261466000,13338762000,30328000,5531781000,28486064699,47386935699,213668187,98650948,46.16,213668187,46.16,10069,368661,2.73,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-09-19,128500,129000,125500,126500,420484,53275276000,-1.17,242062,8.44,0.52,14993,3.16,4000,-2686356500,73993500,7212612000,-4600249000,11831348000,0,7026196000,34417732000,53275276000,213668187,98628261,46.16,213668187,46.16,39033,420484,9.28,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-09-20,126500,130000,126000,129000,378436,48767981211,1.98,242062,8.6,0.53,14993,3.1,4000,9756719000,-10000000,-8431190000,-1315529000,11210882000,10000000,14374357000,23172742211,48767981211,213668187,98591679,46.12,213668187,46.12,37358,378436,9.87,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-09-21,131000,131000,127500,129000,765535,98804046495,0,242062,8.6,0.53,14993,3.1,4000,-5786043500,-109000,3803951000,1982201500,16439446500,2572500,4433988000,77928039495,98804046495,213668187,98581631,46.12,213668187,46.12,61067,765535,7.98,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-09-27,130000,130500,128500,130500,465760,60446826000,1.16,242062,8.7,0.54,14993,3.07,4000,-6383655500,122005000,-1440520000,7702170500,18000866500,13000000,12780032000,29652927500,60446826000,213668187,98594448,46.12,213668187,46.12,36475,465760,7.83,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-09-28,130000,130500,128000,129500,295867,38228234000,-0.77,242062,8.64,0.53,14993,3.09,4000,2392757500,9586500,-148950500,-2253393500,10717698000,2967500,7316986500,20190582000,38228234000,213668187,98696826,46.2,213668187,46.2,16650,295867,5.63,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-10-01,130000,130000,128500,129000,233662,30163404000,-0.39,242062,8.6,0.53,14993,3.1,4000,-296456500,96378000,1333479000,-1133400500,9918682000,38700000,6689772500,13516249500,30163404000,213668187,98667918,46.2,213668187,46.2,27964,233662,11.97,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-10-02,128500,129500,128000,128500,215297,27691931250,-0.39,242062,8.57,0.53,14993,3.11,4000,-3046086000,-1545369000,-1756817000,6348272000,10577745000,1570161000,5833626000,9710399250,27691931250,213668187,98708987,46.2,213668187,46.2,2570,215297,1.19,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-10-04,128500,129000,122500,124500,671140,83451319500,-3.11,242062,8.3,0.51,14993,3.21,4000,-9851577000,-1115696000,11277945500,-310672500,23989483500,1722885500,16147019500,41591931000,83451319500,213668187,98714686,46.2,213668187,46.2,45228,671140,6.74,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-10-05,126000,126000,123000,124500,284015,35400939500,0,242062,8.3,0.51,14993,3.21,4000,-72292000,-421581000,-236596000,730469000,10831497000,429026000,6284652000,17855764500,35400939500,213668187,98712207,46.2,213668187,46.2,9325,284015,3.28,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-10-08,123500,124000,121500,122000,386710,47257105000,-2.01,242062,8.14,0.5,14993,3.28,4000,-15091033000,-297031500,12275948500,3112116000,21153730500,396242000,5313105000,20394027500,47257105000,213668187,98717424,46.2,213668187,46.2,37927,386710,9.81,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-10-10,122500,123000,119500,120000,536984,64795088324,-1.64,242062,8,0.5,14993,3.33,4000,-3448745000,313300000,5842649500,-2707204500,23280448000,4699500,8806501500,32703439324,64795088324,213668187,98743062,46.22,213668187,46.22,12130,536984,2.26,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-10-11,118500,120500,116000,116000,701523,82578912412,-3.33,242062,7.74,0.48,14993,3.45,4000,-6402627500,-203107000,2811297000,3794437500,34035334000,627357500,20047359500,27868861412,82578912412,213668187,98659298,46.16,213668187,46.16,59559,701523,8.49,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-10-12,115500,118000,114500,115500,672541,77931654500,-0.43,242062,7.7,0.48,14993,3.46,4000,-4426586500,500078000,6356422000,-2429913500,29714000500,42000000,11578092000,36597562000,77931654500,213668187,98710124,46.2,213668187,46.2,54642,672541,8.12,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-10-15,116500,117000,111500,113500,697689,79014444000,-1.73,242062,7.57,0.47,14993,3.52,4000,-33100601000,-266554500,10514396500,22852759000,54680265000,342403000,13900691000,10091085000,79014444000,213668187,98650417,46.16,213668187,46.16,54197,697689,7.77,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-10-16,114000,117500,113500,116500,503295,58492904000,2.64,242062,7.77,0.48,14993,3.43,4000,-1920834500,-308932000,-7040132500,9269899000,24784028000,308932000,14262226000,19137718000,58492904000,213668187,98845426,46.25,213668187,46.25,87678,503295,17.42,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-10-17,117500,119500,116500,118500,385112,45603104500,1.72,242062,7.9,0.49,14993,3.38,4000,8770172500,104500000,-6221344500,-2653328000,19797945500,17076500,14120039500,11668043000,45603104500,213668187,99030667,46.34,213668187,46.34,26235,385112,6.81,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-10-18,118000,118500,114000,116000,708181,81827466500,-2.11,242062,7.74,0.48,14993,3.45,4000,-25067393500,330225000,4306783500,20430385000,46070607000,35970000,10747563500,24973326000,81827466500,213668187,98978064,46.3,213668187,46.3,93157,708181,13.15,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-10-19,114500,117500,114000,115500,493067,56927357490,-0.43,242062,7.7,0.48,14993,3.46,4000,6053474500,-148355500,1083438500,-6988557500,17380027000,206742000,6752744000,32587844490,56927357490,213668187,99205075,46.44,213668187,46.44,13176,493067,2.67,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-10-22,115000,118000,114500,118000,378176,43780083000,2.16,242062,7.87,0.49,14993,3.39,4000,-11234707000,34899500,987271000,10212536500,21205377000,42295000,8786504500,13745906500,43780083000,213668187,99202674,46.44,213668187,46.44,69429,378176,18.36,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-10-23,117000,118000,114000,116500,575347,66510769500,-1.27,242062,7.77,0.48,14993,3.43,4000,-5285541500,-21304500,90095000,5216751000,21157645000,34915000,7990660500,37327549000,66510769500,213668187,99266522,46.47,213668187,46.47,155338,575347,27,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-10-24,117500,118500,116000,117000,776694,91104151325,0.43,242062,7.8,0.48,14993,3.42,4000,18579179500,965313000,-8892274500,-10652218000,15123590500,171373000,11873713000,63935474825,91104151325,213668187,99268088,46.47,213668187,46.47,83282,776694,10.72,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-10-25,116000,116000,102500,110000,1633392,1.79E+11,-5.98,242062,7.34,0.45,14993,3.64,4000,23711723000,-609601500,2716106000,-25818227500,51100671500,644621500,36635175000,90404709600,1.79E+11,213668187,99173034,46.4,213668187,46.4,324804,1633392,19.89,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-10-26,110000,113000,107500,108000,867074,95606496500,-1.82,242062,7.2,0.45,14993,3.7,4000,20578911500,91063500,-6265132000,-14404843000,24149715000,0,20138074000,51318707500,95606496500,213668187,98940634,46.3,213668187,46.3,27908,867074,3.22,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-10-29,106000,108500,104000,106000,876545,92563469129,-1.85,242062,7.07,0.44,14993,3.77,4000,1151625500,-104932500,749266000,-1795959000,28673269500,145740000,14855401500,48889058129,92563469129,213668187,98837691,46.25,213668187,46.25,79945,876545,9.12,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2018-10-30,106500,109500,106000,107500,429587,46465166500,1.42,242062,7.17,0.44,14993,3.72,4000,8143428000,-52814000,-6836259000,-1254355000,14380658000,54654000,14192526500,17837328000,46465166500,213668187,98872758,46.28,213668187,46.28,34391,429587,8.01,°æ±â¼ÒºñÀç,Çö´ëÂ÷
