,날짜,시가,고가,저가,종가,거래량,거래대금,등락률,BPS,PER,PBR,EPS,DIV,DPS,buy_기관합계,buy_기타법인,buy_개인,buy_외국인합계,buy_전체,sell_기관합계,sell_기타법인,sell_개인,sell_외국인합계,sell_전체,foreign_상장주식수,foreign_보유수량,foreign_지분율,foreign_한도수량,foreign_한도소진률,short_거래량,short_매수,short_비중
767,2016-05-16,25060,25260,24940,24960,234403,293614736622,-0.4,1016129,9.88,1.23,126305,1.68,21000,1071120000.0,33405458000.0,24042599000.0,-58519177000.0,0.0,68093119000.0,92352000.0,6818994000.0,218610271622.0,293614736622.0,142969337,72143975,50.47,142969337,50.47,50786,234403,21.67
768,2016-05-17,24980,25300,24980,25280,183671,231112979120,1.28,1016129,10.01,1.24,126305,1.66,21000,-41370218000.0,16809998000.0,-12193035000.0,36753255000.0,0.0,80604688000.0,252552000.0,22159401000.0,128096338120.0,231112979120.0,142969337,72096577,50.44,142969337,50.44,32327,183671,17.6
769,2016-05-18,25280,25420,25100,25360,183392,231708608000,0.32,1016129,10.04,1.25,126305,1.66,21000,-41987138000.0,34165139000.0,-9666388000.0,17488387000.0,0.0,75482244000.0,1264000.0,14866149000.0,141358951000.0,231708608000.0,142969337,72143405,50.47,142969337,50.47,56708,183392,30.92
770,2016-05-19,25360,25540,25320,25400,200249,254192244875,0.16,1016129,10.06,1.25,126305,1.65,21000,-3567414000.0,34253654000.0,-14662479000.0,-16023761000.0,0.0,50832477000.0,63560000.0,18308232000.0,184987975875.0,254192244875.0,142969337,72155852,50.47,142969337,50.47,43826,200249,21.89
771,2016-05-20,25400,25600,25380,25380,159211,202841770000,-0.08,1016129,10.05,1.25,126305,1.65,21000,9612810000.0,33952137000.0,-11788724000.0,-31776223000.0,0.0,43231950000.0,478389000.0,15241855000.0,143889576000.0,202841770000.0,142969337,72143255,50.47,142969337,50.47,47363,159211,29.75
772,2016-05-23,25380,25720,25380,25720,162251,207325088692,1.34,1016129,10.18,1.27,126305,1.63,21000,-18329469000.0,20098712000.0,-20433173000.0,18663930000.0,0.0,65640604000.0,44945000.0,24025606000.0,117613933692.0,207325088692.0,142969337,72129499,50.44,142969337,50.44,36246,162251,22.34
773,2016-05-24,25720,25780,25360,25420,208692,266272150520,-1.17,1016129,10.06,1.25,126305,1.65,21000,-17894841000.0,36085767000.0,1530796000.0,-19721722000.0,0.0,69601324000.0,0.0,4877214000.0,191793612520.0,266272150520.0,142969337,72132319,50.44,142969337,50.44,49639,208692,23.79
774,2016-05-25,25660,25960,25480,25900,237255,306328949500,1.89,1016129,10.25,1.27,126305,1.62,21000,24122980000.0,15682703000.0,-54449609000.0,14643926000.0,0.0,67961185000.0,2171157000.0,60106078000.0,176090529500.0,306328949500.0,142969337,72120993,50.44,142969337,50.44,47089,237255,19.85
775,2016-05-26,25980,26060,25900,25920,253073,328765820000,0.08,1016129,10.26,1.28,126305,1.62,21000,4416328000.0,22813392000.0,-54849173000.0,27619453000.0,0.0,72515643000.0,486880000.0,58234737000.0,197528560000.0,328765820000.0,142969337,72145306,50.47,142969337,50.47,46943,253073,18.55
776,2016-05-27,26000,26020,25460,25640,274891,353853667635,-1.08,1016129,10.15,1.26,126305,1.64,21000,-22495484000.0,35016357000.0,-795303000.0,-11725570000.0,0.0,95430976000.0,1258390000.0,12965834000.0,244198467635.0,353853667635.0,142969337,72153762,50.47,142969337,50.47,53753,274891,19.55
777,2016-05-30,25940,25940,25480,25600,206307,264808659000,-0.16,1016129,10.13,1.26,126305,1.64,21000,-68008175000.0,35873013000.0,-2828565000.0,34963727000.0,0.0,111840490000.0,90060000.0,12082451000.0,140795658000.0,264808659000.0,142969337,72144109,50.47,142969337,50.47,52814,206307,25.6
778,2016-05-31,25600,26000,25360,25840,1250554,1613084382000,0.94,1016129,10.23,1.27,126305,1.63,21000,133190529000.0,70088975000.0,-16714196000.0,-186565308000.0,0.0,110964845000.0,1931284000.0,31483153000.0,1468705100000.0,1613084382000.0,142969337,72175148,50.47,142969337,50.47,60194,1250554,4.81
779,2016-06-01,25960,26820,25900,26660,470080,623229181741,3.17,1016129,10.55,1.31,126305,1.58,21000,85661658000.0,32495853000.0,-195510333000.0,77352822000.0,0.0,176386230000.0,4352150000.0,223735969000.0,218754832741.0,623229181741.0,142969337,72018686,50.38,142969337,50.38,18019,470080,3.83
780,2016-06-02,27000,27440,26920,27300,476139,647071974700,2.4,1016129,10.81,1.34,126305,1.54,21000,-36826786000.0,29389059000.0,-119785843000.0,127223570000.0,0.0,171754213000.0,8181117000.0,143149635000.0,323987009700.0,647071974700.0,142969337,72074575,50.4,142969337,50.4,44222,476139,9.29
781,2016-06-03,27400,27580,27280,27540,341324,468150421680,0.88,1016129,10.9,1.36,126305,1.53,21000,58373582000.0,35698002000.0,-77521090000.0,-16550494000.0,0.0,54522335000.0,1443305000.0,86929393000.0,325255388680.0,468150421680.0,142969337,72150341,50.47,142969337,50.47,20417,341324,5.98
782,2016-06-07,27720,28040,27600,27960,462843,646493124000,1.53,1016129,11.07,1.38,126305,1.5,21000,25107178000.0,38447099000.0,-99445808000.0,35891531000.0,0.0,101226169000.0,1736912000.0,109503277000.0,434026766000.0,646493124000.0,142969337,72142426,50.47,142969337,50.47,42014,462843,9.08
783,2016-06-08,28380,28380,27780,28120,376162,526797439640,0.57,1016129,11.13,1.38,126305,1.49,21000,-63156625000.0,37507664000.0,-54038853000.0,79687814000.0,0.0,182057830000.0,618497000.0,61195538000.0,282925574640.0,526797439640.0,142969337,72165907,50.47,142969337,50.47,33014,376162,8.78
784,2016-06-09,28160,28600,28120,28600,515375,733403811375,1.71,1016129,11.32,1.41,126305,1.47,21000,-112479612000.0,24739136000.0,-95968316000.0,183708792000.0,0.0,302567686000.0,14099220000.0,106830652000.0,309906253375.0,733403811375.0,142969337,72226682,50.53,142969337,50.53,19165,515375,3.72
785,2016-06-10,28480,28500,28080,28120,289681,408712263785,-1.68,1016129,11.13,1.38,126305,1.49,21000,35092399000.0,37704088000.0,-18648483000.0,-54148004000.0,0.0,128472332000.0,806054000.0,29974309000.0,249459568785.0,408712263785.0,142969337,72360453,50.62,142969337,50.62,13389,289681,4.62
786,2016-06-13,27920,27920,27240,27420,304966,420332456318,-2.49,1016129,10.85,1.35,126305,1.53,21000,-30701791000.0,37941675000.0,-5700771000.0,-1539113000.0,0.0,131251770000.0,212566000.0,27013008000.0,261855112318.0,420332456318.0,142969337,72333772,50.6,142969337,50.6,7972,304966,2.61
787,2016-06-14,27420,27720,27380,27600,245461,338152916000,0.66,1016129,10.93,1.36,126305,1.52,21000,-88892982000.0,38956479000.0,-2987667000.0,52924170000.0,0.0,140328527000.0,160269000.0,20527180000.0,177136940000.0,338152916000.0,142969337,72339094,50.6,142969337,50.6,4684,245461,1.91
788,2016-06-15,27700,28320,27660,28260,306689,430467294560,2.39,1016129,11.19,1.39,126305,1.49,21000,-27915560000.0,37846531000.0,-30180744000.0,20249773000.0,0.0,110815453000.0,109689000.0,41307644000.0,278234508560.0,430467294560.0,142969337,72425026,50.66,142969337,50.66,12092,306689,3.94
789,2016-06-16,28260,28340,27900,28180,292431,410426847458,-0.28,1016129,11.16,1.39,126305,1.49,21000,-84760553000.0,38304190000.0,-8865805000.0,55322168000.0,0.0,142366119000.0,11272000.0,17663755000.0,250385701458.0,410426847458.0,142969337,72445610,50.66,142969337,50.66,5127,292431,1.75
790,2016-06-17,28200,28700,28200,28520,328394,468749369000,1.21,1016129,11.29,1.4,126305,1.47,21000,25773488000.0,39409197000.0,-59035632000.0,-6147053000.0,0.0,99862447000.0,264632000.0,75441919000.0,293180371000.0,468749369000.0,142969337,72478142,50.7,142969337,50.7,20001,328394,6.09
791,2016-06-20,28540,28960,28520,28620,270316,387585861532,0.35,1016129,11.33,1.41,126305,1.47,21000,20466459000.0,35757874000.0,-32946142000.0,-23278191000.0,0.0,61165029000.0,3402735000.0,45510842000.0,277507255532.0,387585861532.0,142969337,72461647,50.7,142969337,50.7,15455,270316,5.72
792,2016-06-21,28640,28980,28520,28960,200411,288622093952,1.19,1016129,11.46,1.43,126305,1.45,21000,27974948000.0,37457868000.0,-39171432000.0,-26261384000.0,0.0,54723899000.0,1515583000.0,45459847000.0,186922764952.0,288622093952.0,142969337,72409011,50.66,142969337,50.66,8120,200411,4.05
793,2016-06-22,28920,29000,28620,28900,178965,258245477322,-0.21,1016129,11.44,1.42,126305,1.45,21000,35111680000.0,39107693000.0,-20498391000.0,-53720982000.0,0.0,54282919000.0,176623000.0,28895128000.0,174890807322.0,258245477322.0,142969337,72385872,50.62,142969337,50.62,7959,178965,4.45
794,2016-06-23,28880,28900,28540,28600,225126,322801472650,-1.04,1016129,11.32,1.41,126305,1.47,21000,64763068000.0,39702894000.0,-11316113000.0,-93149849000.0,0.0,46642334000.0,106316000.0,23058054000.0,252994768650.0,322801472650.0,142969337,72326770,50.6,142969337,50.6,5473,225126,2.43
795,2016-06-24,28900,28900,27200,28000,411052,578388052000,-2.1,1016129,11.08,1.38,126305,1.5,21000,70675088000.0,43887275000.0,855917000.0,-115418280000.0,0.0,133623448000.0,209584000.0,80299582000.0,364255438000.0,578388052000.0,142969337,72259020,50.53,142969337,50.53,23055,411052,5.61
796,2016-06-27,28000,28100,27700,27960,236780,330275462000,-0.14,1016129,11.07,1.38,126305,1.5,21000,114368613000.0,38515043000.0,-24422256000.0,-128461400000.0,0.0,33323706000.0,86782000.0,46839354000.0,250025620000.0,330275462000.0,142969337,72172800,50.47,142969337,50.47,6766,236780,2.86
797,2016-06-28,27800,28080,27580,27980,214379,298661516000,0.07,1016129,11.08,1.38,126305,1.5,21000,55318367000.0,38390203000.0,9494712000.0,-103203282000.0,0.0,48357420000.0,134302000.0,18598225000.0,231571569000.0,298661516000.0,142969337,72079251,50.4,142969337,50.4,22767,214379,10.62
798,2016-06-29,28160,28240,27820,27920,210541,295399294500,-0.21,1016129,11.05,1.37,126305,1.5,21000,-24733229000.0,37063163000.0,4543387000.0,-16873321000.0,0.0,86730054000.0,1367084000.0,24400748000.0,182901408500.0,295399294500.0,142969337,72012163,50.38,142969337,50.38,11650,210541,5.53
799,2016-06-30,28160,28900,27940,28500,273434,388563908000,2.08,1016129,11.28,1.4,126305,1.47,21000,-72170845000.0,38206174000.0,-8603537000.0,42568208000.0,0.0,170662529000.0,933069000.0,45458348000.0,171509962000.0,388563908000.0,142969337,71989689,50.34,142969337,50.34,7199,273434,2.63
800,2016-07-01,28540,29580,28540,29320,287872,420644284160,2.88,1016129,11.61,1.44,126305,1.43,21000,3629475000.0,39385070000.0,-108631544000.0,65616999000.0,0.0,120330923000.0,2549131000.0,141026432000.0,156737798160.0,420644284160.0,142969337,72017046,50.38,142969337,50.38,5721,287872,1.99
801,2016-07-04,29280,29480,29020,29320,159900,234219813900,0.0,1016129,11.61,1.44,126305,1.43,21000,19520907000.0,39762042000.0,-8595605000.0,-50687344000.0,0.0,52716477000.0,318429000.0,24790852000.0,156394055900.0,234219813900.0,142969337,72062695,50.4,142969337,50.4,20068,159900,12.55
802,2016-07-05,29320,29500,29240,29380,157407,231322776000,0.2,1016129,11.63,1.45,126305,1.43,21000,-9930693000.0,46674881000.0,-19462754000.0,-17281434000.0,0.0,74041796000.0,485875000.0,30853047000.0,125942058000.0,231322776000.0,142969337,72031816,50.38,142969337,50.38,5824,157407,3.7
803,2016-07-06,28940,29040,28240,28420,334983,478418955208,-3.27,1016129,11.25,1.4,126305,1.48,21000,50748275000.0,40506661000.0,37391488000.0,-128646424000.0,0.0,102523072000.0,284895000.0,28622857000.0,346988131208.0,478418955208.0,142969337,72046264,50.38,142969337,50.38,7731,334983,2.31
804,2016-07-07,28420,29000,28320,29000,229904,330718014032,2.04,1016129,11.48,1.43,126305,1.45,21000,-76757608000.0,34191031000.0,-39264357000.0,81830934000.0,0.0,139031054000.0,4566893000.0,62677705000.0,124442362032.0,330718014032.0,142969337,71970992,50.34,142969337,50.34,4442,229904,1.93
805,2016-07-08,29000,29500,28980,29200,269963,395068983089,0.69,1016129,11.56,1.44,126305,1.44,21000,-63763846000.0,37023228000.0,-57429141000.0,84169759000.0,0.0,125762298000.0,2353942000.0,66959577000.0,199993166089.0,395068983089.0,142969337,72036048,50.38,142969337,50.38,10407,269963,3.85
806,2016-07-11,29200,30000,29200,29780,281136,419270621946,1.99,1016129,11.79,1.47,126305,1.41,21000,63340447000.0,36749845000.0,-110333237000.0,10242945000.0,0.0,69530720000.0,3943233000.0,123020973000.0,222775695946.0,419270621946.0,142969337,72104217,50.44,142969337,50.44,9889,281136,3.52
807,2016-07-12,29980,30100,29200,29280,220494,326831274900,-1.68,1016129,11.59,1.44,126305,1.43,21000,-7996525000.0,40635804000.0,-32362049000.0,-277230000.0,0.0,105118876000.0,1209282000.0,65548174000.0,154954942900.0,326831274900.0,142969337,72111022,50.44,142969337,50.44,15278,220494,6.93
808,2016-07-13,29920,29920,29260,29620,200198,296193923000,1.16,1016129,11.73,1.46,126305,1.42,21000,-111801301000.0,-213855000.0,3425178000.0,108589978000.0,0.0,157695133000.0,334689000.0,21861645000.0,116302456000.0,296193923000.0,142969337,72109784,50.44,142969337,50.44,16451,200198,8.22
809,2016-07-14,29620,30000,29520,30000,248605,371205209092,1.28,1016129,11.88,1.48,126305,1.4,21000,-83508384000.0,-981601000.0,-68077223000.0,152567208000.0,0.0,144715613000.0,1105965000.0,80429199000.0,144954432092.0,371205209092.0,142969337,72181077,50.5,142969337,50.5,5196,248605,2.09
810,2016-07-15,30000,30440,29720,30360,232463,351348055000,1.2,1016129,12.02,1.49,126305,1.38,21000,-16513597000.0,-638466000.0,-86164075000.0,103316138000.0,0.0,117426901000.0,800893000.0,105887051000.0,127233210000.0,351348055000.0,142969337,72284619,50.56,142969337,50.56,16088,232463,6.92
811,2016-07-18,30360,30660,30000,30660,231344,352418881331,0.99,1016129,12.14,1.51,126305,1.37,21000,-38687242000.0,-2475622000.0,-41963388000.0,83126252000.0,0.0,102649598000.0,2516858000.0,58346387000.0,188906038331.0,352418881331.0,142969337,72360950,50.62,142969337,50.62,23168,231344,10.01
812,2016-07-19,30560,30800,30440,30660,202445,310089075000,0.0,1016129,12.14,1.51,126305,1.37,21000,-136363758000.0,-219050000.0,-15502341000.0,152085149000.0,0.0,167864006000.0,229771000.0,30745824000.0,111249474000.0,310089075000.0,142969337,72419515,50.66,142969337,50.66,31979,202445,15.8
813,2016-07-20,30660,30840,30480,30800,155463,238851580000,0.46,1016129,12.19,1.52,126305,1.36,21000,-39969385000.0,-81703000.0,-20879054000.0,60930142000.0,0.0,86212867000.0,323168000.0,33460380000.0,118855165000.0,238851580000.0,142969337,72517426,50.72,142969337,50.72,25931,155463,16.68
814,2016-07-21,30800,30940,30740,30860,170894,263609809000,0.19,1016129,12.22,1.52,126305,1.36,21000,27073763000.0,-62122000.0,-13086856000.0,-13924785000.0,0.0,57416391000.0,321361000.0,26006560000.0,179865497000.0,263609809000.0,142969337,72557242,50.75,142969337,50.75,25002,170894,14.63
815,2016-07-22,30120,30560,30120,30320,171703,260489687172,-1.75,1016129,12.0,1.49,126305,1.39,21000,71679467000.0,-303125000.0,-245622000.0,-71130720000.0,0.0,55641597000.0,443719000.0,34392964000.0,170011407172.0,260489687172.0,142969337,72538556,50.75,142969337,50.75,12212,171703,7.11
816,2016-07-25,30000,30460,29900,30040,154650,232504279000,-0.92,1016129,11.89,1.48,126305,1.4,21000,-1291162000.0,-3212897000.0,6375652000.0,-1871593000.0,0.0,87130215000.0,3436377000.0,22431477000.0,119506210000.0,232504279000.0,142969337,72497912,50.72,142969337,50.72,13683,154650,8.85
817,2016-07-26,30000,30620,29960,30600,144570,219487124000,1.86,1016129,12.11,1.51,126305,1.37,21000,7632843000.0,341869000.0,-14508216000.0,6533504000.0,0.0,80673185000.0,312837000.0,28596307000.0,109904795000.0,219487124000.0,142969337,72489756,50.7,142969337,50.7,26130,144570,18.07
818,2016-07-27,30240,30580,30240,30540,126701,192780905000,-0.2,1016129,12.09,1.5,126305,1.38,21000,-9879483000.0,-146452000.0,7167000.0,10018768000.0,0.0,64219503000.0,151015000.0,15115382000.0,113295005000.0,192780905000.0,142969337,72491470,50.7,142969337,50.7,17417,126701,13.75
819,2016-07-28,30660,30720,29960,30140,190074,286913640000,-1.31,1016129,11.93,1.48,126305,1.39,21000,-40161558000.0,-12195000.0,21166319000.0,19007434000.0,0.0,144380745000.0,207791000.0,15272332000.0,127052772000.0,286913640000.0,142969337,72508634,50.72,142969337,50.72,13933,190074,7.33
820,2016-07-29,30400,31140,30220,30780,299712,462214605448,2.12,1016129,12.18,1.51,126305,1.36,21000,-51254602000.0,15233701000.0,-43990771000.0,80011672000.0,0.0,154064480000.0,101589000.0,69598204000.0,238450332448.0,462214605448.0,141669337,72535330,51.2,141669337,51.2,31957,299712,10.66
821,2016-08-01,31380,31600,31200,31360,230308,361997475200,1.88,1016129,12.41,1.54,126305,1.34,21000,-17710883000.0,16863356000.0,-16188030000.0,17035557000.0,0.0,103155199000.0,591403000.0,40842953000.0,217407920200.0,361997475200.0,141669337,72577756,51.22,141669337,51.22,20386,230308,8.85
822,2016-08-02,31360,31360,30920,30960,166316,258845916000,-1.28,1016129,12.26,1.52,126305,1.36,21000,-24983542000.0,28283288000.0,17268393000.0,-20568139000.0,0.0,96683912000.0,6739807000.0,15978528000.0,139443669000.0,258845916000.0,141669337,72599415,51.25,141669337,51.25,15563,166316,9.36
823,2016-08-03,30960,30960,30340,30340,150098,230013369000,-2.0,1016129,12.01,1.49,126305,1.38,21000,-14854257000.0,31211461000.0,13555266000.0,-29912470000.0,0.0,104337000000.0,113147000.0,22416794000.0,103146428000.0,230013369000.0,141669337,72582513,51.22,141669337,51.22,10515,150098,7.01
824,2016-08-04,30380,30660,30340,30340,140199,213776929000,0.0,1016129,12.01,1.49,126305,1.38,21000,-18757050000.0,24952973000.0,13047894000.0,-19243817000.0,0.0,65654712000.0,47386000.0,18622239000.0,129452592000.0,213776929000.0,141669337,72558458,51.22,141669337,51.22,22135,140199,15.79
825,2016-08-05,30580,31280,30500,31220,139177,216093500000,2.9,1016129,12.36,1.54,126305,1.35,21000,6959121000.0,16256263000.0,-22569106000.0,-646278000.0,0.0,70011640000.0,367831000.0,42037035000.0,103676994000.0,216093500000.0,141669337,72565942,51.22,141669337,51.22,16664,139177,11.97
826,2016-08-08,31320,31500,31120,31380,222503,348269706311,0.51,1016129,12.42,1.54,126305,1.34,21000,26747702000.0,31154240000.0,-583330000.0,-57318612000.0,0.0,83595722000.0,552709000.0,32954685000.0,231166590311.0,348269706311.0,141669337,72566688,51.22,141669337,51.22,21897,222503,9.84
827,2016-08-09,31480,31580,31140,31340,180464,283110971986,-0.13,1016129,12.41,1.54,126305,1.34,21000,23568432000.0,31467322000.0,-11081928000.0,-43953826000.0,0.0,94553498000.0,656772000.0,27830506000.0,160070195986.0,283110971986.0,141669337,72542206,51.22,141669337,51.22,39454,180464,21.86
828,2016-08-10,31340,31400,30680,30820,246807,381459642797,-1.66,1016129,12.2,1.52,126305,1.36,21000,13006057000.0,26537560000.0,28589232000.0,-68132849000.0,0.0,151163439000.0,5516290000.0,19931108000.0,204848805797.0,381459642797.0,141669337,72515493,51.2,141669337,51.2,15905,246807,6.44
829,2016-08-11,30820,31180,30520,31180,210672,325317192082,1.17,1016129,12.34,1.53,126305,1.35,21000,53158272000.0,31264581000.0,-4564339000.0,-79858514000.0,0.0,101235007000.0,529351000.0,26388263000.0,197164571082.0,325317192082.0,141669337,72474308,51.16,141669337,51.16,34840,210672,16.54
830,2016-08-12,31180,31400,30880,30900,209497,325885266886,-0.9,1016129,12.23,1.52,126305,1.36,21000,51188505000.0,30006003000.0,1923288000.0,-83117796000.0,0.0,69509206000.0,2094799000.0,24145815000.0,230135446886.0,325885266886.0,141669337,72427665,51.12,141669337,51.12,13662,209497,6.52
831,2016-08-16,30900,31520,30900,31360,216862,339488716680,1.49,1016129,12.41,1.54,126305,1.34,21000,48942946000.0,19176060000.0,-21965376000.0,-46153630000.0,0.0,66210591000.0,638850000.0,38411232000.0,234228043680.0,339488716680.0,141669337,72378347,51.1,141669337,51.1,10390,216862,4.79
832,2016-08-17,31380,31400,31020,31320,148929,232971334843,-0.13,1016129,12.4,1.54,126305,1.34,21000,24534805000.0,32699841000.0,-3416494000.0,-53818152000.0,0.0,29618401000.0,53156000.0,14257771000.0,189042006843.0,232971334843.0,141669337,72355626,51.06,141669337,51.06,12180,148929,8.18
