³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,°Å·¡´ë±Ý,µî¶ô·ü,BPS,PER,PBR,EPS,DIV,DPS,buy_±â°üÇÕ°è,buy_±âÅ¸¹ýÀÎ,buy_°³ÀÎ,buy_¿Ü±¹ÀÎÇÕ°è,buy_ÀüÃ¼,sell_±â°üÇÕ°è,sell_±âÅ¸¹ýÀÎ,sell_°³ÀÎ,sell_¿Ü±¹ÀÎÇÕ°è,sell_ÀüÃ¼,foreign_»óÀåÁÖ½Ä¼ö,foreign_º¸À¯¼ö·®,foreign_ÁöºÐÀ²,foreign_ÇÑµµ¼ö·®,foreign_ÇÑµµ¼ÒÁø·ü,short_°Å·¡·®,short_¸Å¼ö,short_ºñÁß,¾÷Á¾,Á¾¸ñ
2021-10-21,823000,833000,802000,806000,262926,213438797290,-4.05,230440,120.91,3.5,6666,1.24,10000,8574040000.0,460202000.0,38616617000.0,-47650859000.0,0.0,59089370000.0,1210066000.0,50787364000.0,102351997290.0,213438797290.0,70592343,33425783,47.34,70592343,47.34,6722,262926,2.56,¼ÒÀç,KB±ÝÀ¶
2021-10-22,807000,828000,807000,818000,160106,131206658000,1.49,230440,122.71,3.55,6666,1.22,10000,17099767000.0,-262027000.0,-27172760000.0,10335020000.0,0.0,33685175000.0,306142000.0,49360263000.0,47855078000.0,131206658000.0,70592343,33355339,47.25,70592343,47.25,34701,160106,21.67,¼ÒÀç,KB±ÝÀ¶
2021-10-25,813000,829000,800000,821000,170671,139298090000,0.37,230440,123.16,3.56,6666,1.22,10000,14616268000.0,-1876309000.0,-17405452000.0,4665493000.0,0.0,35790669000.0,2880062000.0,40513807000.0,60113552000.0,139298090000.0,70592343,33384670,47.28,70592343,47.28,12733,170671,7.46,¼ÒÀç,KB±ÝÀ¶
2021-10-26,840000,844000,826000,830000,175513,146392521000,1.1,230440,124.51,3.6,6666,1.2,10000,9835549000.0,-72433000.0,-22529698000.0,12766582000.0,0.0,41596393000.0,281143000.0,47691954000.0,56823031000.0,146392521000.0,70592343,33391434,47.3,70592343,47.3,13323,175513,7.59,¼ÒÀç,KB±ÝÀ¶
2021-10-27,827000,832000,811000,825000,153039,125622610500,-0.6,230440,123.76,3.58,6666,1.21,10000,-16168677000.0,-4841213500.0,11374362000.0,9635528500.0,0.0,44541096000.0,4920441500.0,24997021000.0,51164052000.0,125622610500.0,70592343,33398747,47.3,70592343,47.3,11663,153039,7.62,¼ÒÀç,KB±ÝÀ¶
2021-10-28,831000,864000,828000,850000,416963,355240169000,3.03,230440,127.51,3.69,6666,1.18,10000,30050324000.0,-1531386000.0,-153885067000.0,125366129000.0,0.0,73503202000.0,1599114000.0,186123704000.0,94014149000.0,355240169000.0,70592343,33419531,47.34,70592343,47.34,23969,416963,5.75,¼ÒÀç,KB±ÝÀ¶
2021-10-29,850000,860000,836000,836000,316682,267911795000,-1.65,230440,125.41,3.63,6666,1.2,10000,-10440229000.0,-19580000.0,-1614644000.0,12074453000.0,0.0,52730236000.0,21270000.0,30286913000.0,184873376000.0,267911795000.0,70592343,33567609,47.56,70592343,47.56,23054,316682,7.28,¼ÒÀç,KB±ÝÀ¶
2021-11-01,849000,849000,825000,832000,219710,183541797000,-0.48,230440,124.81,3.61,6666,1.2,10000,33804796000.0,-266067000.0,-3960611000.0,-29578118000.0,0.0,40490526000.0,289453000.0,23645827000.0,119115991000.0,183541797000.0,70592343,33576763,47.56,70592343,47.56,11841,219710,5.39,¼ÒÀç,KB±ÝÀ¶
2021-11-02,840000,856000,827000,831000,143263,120412377000,-0.12,230440,124.66,3.61,6666,1.2,10000,24005551000.0,-109314000.0,-291337000.0,-23604900000.0,0.0,29566632000.0,145684000.0,32683035000.0,58017026000.0,120412377000.0,70592343,33535935,47.5,70592343,47.5,4491,143263,3.13,¼ÒÀç,KB±ÝÀ¶
2021-11-03,818000,819000,780000,784000,380709,300633667000,-5.66,230440,117.61,3.4,6666,1.28,10000,-53244212000.0,533955000.0,95336699000.0,-42626442000.0,0.0,100405584000.0,615722000.0,73942524000.0,125669837000.0,300633667000.0,70592343,33507679,47.47,70592343,47.47,17160,380709,4.51,¼ÒÀç,KB±ÝÀ¶
2021-11-04,796000,802000,785000,790000,287067,226801809000,0.77,230440,118.51,3.43,6666,1.27,10000,3845453000.0,109659000.0,5657444000.0,-9612556000.0,0.0,64146583000.0,298786000.0,45093573000.0,117262867000.0,226801809000.0,70592343,33452317,47.38,70592343,47.38,7702,287067,2.68,¼ÒÀç,KB±ÝÀ¶
2021-11-05,800000,800000,779000,786000,173098,135798399000,-0.51,230440,117.91,3.41,6666,1.27,10000,-20803430000.0,252946000.0,16037738000.0,4512746000.0,0.0,69212109000.0,53229000.0,25668355000.0,40864706000.0,135798399000.0,70592343,33435667,47.38,70592343,47.38,13535,173098,7.82,¼ÒÀç,KB±ÝÀ¶
2021-11-08,792000,792000,766000,771000,171469,132320549000,-1.91,230440,115.66,3.35,6666,1.3,10000,-14573729000.0,209148000.0,30073981000.0,-15709400000.0,0.0,46440452000.0,54304000.0,23343883000.0,62481910000.0,132320549000.0,70592343,33439232,47.38,70592343,47.38,13894,171469,8.1,¼ÒÀç,KB±ÝÀ¶
2021-11-09,771000,778000,759000,769000,214251,164283129000,-0.26,230440,115.36,3.34,6666,1.3,10000,-120883000.0,3139000.0,18031848000.0,-17914104000.0,0.0,47403764000.0,42849000.0,26137574000.0,90698942000.0,164283129000.0,70592343,33412847,47.34,70592343,47.34,9587,214251,4.47,¼ÒÀç,KB±ÝÀ¶
2021-11-10,758000,758000,733000,739000,258543,191539328000,-3.9,230440,110.86,3.21,6666,1.35,10000,-19825418000.0,384881000.0,61292729000.0,-41852192000.0,0.0,52902658000.0,538284000.0,40757473000.0,97340913000.0,191539328000.0,70592343,33390295,47.3,70592343,47.3,4852,258543,1.88,¼ÒÀç,KB±ÝÀ¶
2021-11-11,746000,769000,742000,757000,279482,211680027000,2.44,230440,113.56,3.29,6666,1.32,10000,-25793917000.0,-108578000.0,-29666228000.0,55568723000.0,0.0,82044540000.0,225521000.0,65734102000.0,63675864000.0,211680027000.0,70592343,33334315,47.22,70592343,47.22,13175,279482,4.71,¼ÒÀç,KB±ÝÀ¶
2021-11-12,767000,774000,757000,774000,195369,150018713600,2.25,230440,116.11,3.36,6666,1.29,10000,-8578963000.0,-796085000.0,-17060155000.0,26435203000.0,0.0,47138157000.0,1175786000.0,42300105000.0,59404665600.0,150018713600.0,70592343,33408116,47.34,70592343,47.34,27933,195369,14.3,¼ÒÀç,KB±ÝÀ¶
2021-11-15,773000,780000,751000,765000,167747,127810220000,-1.16,230440,114.76,3.32,6666,1.31,10000,-3335533000.0,257893000.0,14032863000.0,-10955223000.0,0.0,32806316000.0,272606000.0,21936972000.0,72794326000.0,127810220000.0,70592343,33445905,47.38,70592343,47.38,24523,167747,14.62,¼ÒÀç,KB±ÝÀ¶
2021-11-16,773000,785000,765000,777000,188716,146698935117,1.57,230440,116.56,3.37,6666,1.29,10000,-10282153000.0,-254485000.0,-30198132000.0,40734770000.0,0.0,43677881000.0,413908000.0,46141036000.0,56466110117.0,146698935117.0,70592343,33433098,47.38,70592343,47.38,16368,188716,8.67,¼ÒÀç,KB±ÝÀ¶
2021-11-17,785000,787000,765000,769000,131941,102186650000,-1.03,230440,115.36,3.34,6666,1.3,10000,-16273313000.0,-341287000.0,7030212000.0,9584388000.0,0.0,40847592000.0,623395000.0,20414528000.0,40301135000.0,102186650000.0,70592343,33485580,47.44,70592343,47.44,15684,131941,11.89,¼ÒÀç,KB±ÝÀ¶
2021-11-18,773000,780000,760000,776000,148071,114331122000,0.91,230440,116.41,3.37,6666,1.29,10000,959741000.0,-286286000.0,5900442000.0,-6573897000.0,0.0,35562668000.0,735515000.0,23245690000.0,54787249000.0,114331122000.0,70592343,33488625,47.44,70592343,47.44,15290,148071,10.33,¼ÒÀç,KB±ÝÀ¶
2021-11-19,770000,779000,755000,758000,232115,176393843612,-2.32,230440,113.71,3.29,6666,1.32,10000,-3283923000.0,443920000.0,42414951000.0,-39574948000.0,0.0,39088144000.0,1006721000.0,21126892000.0,115172086612.0,176393843612.0,70592343,33476717,47.4,70592343,47.4,17475,232115,7.53,¼ÒÀç,KB±ÝÀ¶
2021-11-22,758000,765000,751000,765000,200500,152392786000,0.92,230440,114.76,3.32,6666,1.31,10000,21780283000.0,657883000.0,-8150444000.0,-14287722000.0,0.0,40722833000.0,160853000.0,30194455000.0,81314645000.0,152392786000.0,70592343,33400162,47.3,70592343,47.3,11914,200500,5.94,¼ÒÀç,KB±ÝÀ¶
2021-11-23,765000,768000,739000,740000,222133,165399286000,-3.27,230440,111.01,3.21,6666,1.35,10000,-30222075000.0,1537363000.0,57249315000.0,-28564603000.0,0.0,56341059000.0,139968000.0,32674463000.0,76243796000.0,165399286000.0,70592343,33381240,47.28,70592343,47.28,5303,222133,2.39,¼ÒÀç,KB±ÝÀ¶
2021-11-24,747000,757000,740000,747000,206853,154384328500,0.95,230440,112.06,3.24,6666,1.34,10000,-12104584000.0,-307876000.0,-6248694000.0,18661154000.0,0.0,49148827000.0,719101000.0,31557429000.0,72958971500.0,154384328500.0,70592343,33338031,47.22,70592343,47.22,15061,206853,7.28,¼ÒÀç,KB±ÝÀ¶
2021-11-25,741000,748000,737000,739000,112764,83512290000,-1.07,230440,110.86,3.21,6666,1.35,10000,-11112888000.0,383668000.0,4630094000.0,6099126000.0,0.0,31370088000.0,400074000.0,18220956000.0,33521172000.0,83512290000.0,70592343,33365453,47.25,70592343,47.25,13749,112764,12.19,¼ÒÀç,KB±ÝÀ¶
2021-11-26,734000,740000,720000,721000,201250,146123759000,-2.44,230440,108.16,3.13,6666,1.39,10000,-31932298000.0,1064997000.0,43748765000.0,-12881464000.0,0.0,51238490000.0,470573000.0,25677796000.0,68736900000.0,146123759000.0,70592343,33365712,47.28,70592343,47.28,20341,201250,10.11,¼ÒÀç,KB±ÝÀ¶
2021-11-29,715000,723000,710000,712000,171460,122491570000,-1.25,230440,106.81,3.09,6666,1.4,10000,20338182000.0,-643600000.0,3550747000.0,-23245329000.0,0.0,37361521000.0,1271239000.0,25741516000.0,58117294000.0,122491570000.0,70592343,33343785,47.22,70592343,47.22,12151,171460,7.09,¼ÒÀç,KB±ÝÀ¶
2021-11-30,709000,716000,694000,694000,395074,276368651000,-2.53,230440,104.11,3.01,6666,1.44,10000,-14623185000.0,1294909000.0,45113933000.0,-31785657000.0,0.0,52732509000.0,403157000.0,38695087000.0,184537898000.0,276368651000.0,70592343,33319176,47.2,70592343,47.2,11208,395074,2.84,¼ÒÀç,KB±ÝÀ¶
2021-12-01,702000,722000,696000,718000,251126,178341459000,3.46,230440,107.71,3.12,6666,1.39,10000,12046779000.0,-2491964000.0,-19724072000.0,10169257000.0,0.0,53977506000.0,2520276000.0,44497497000.0,77346180000.0,178341459000.0,70592343,33272403,47.12,70592343,47.12,12483,251126,4.97,¼ÒÀç,KB±ÝÀ¶
2021-12-02,734000,734000,711000,727000,268812,193198236000,1.25,230440,109.06,3.15,6666,1.38,10000,6373513000.0,-1323653000.0,-2676048000.0,-2373812000.0,0.0,56119408000.0,4212255000.0,28177901000.0,104688672000.0,193198236000.0,70592343,33290737,47.16,70592343,47.16,37554,268812,13.97,¼ÒÀç,KB±ÝÀ¶
2021-12-03,727000,727000,711000,717000,229502,164584226000,-1.38,230440,107.56,3.11,6666,1.39,10000,-16623675000.0,1274328000.0,17494953000.0,-2145606000.0,0.0,61010655000.0,15058000.0,18302418000.0,85256095000.0,164584226000.0,70592343,33269226,47.12,70592343,47.12,18846,229502,8.21,¼ÒÀç,KB±ÝÀ¶
2021-12-06,722000,722000,706000,717000,140266,100184642000,0.0,230440,107.56,3.11,6666,1.39,10000,-14696332000.0,316746000.0,5920116000.0,8459470000.0,0.0,45992267000.0,692812000.0,21201379000.0,32298184000.0,100184642000.0,70592343,33266082,47.12,70592343,47.12,11193,140266,7.98,¼ÒÀç,KB±ÝÀ¶
2021-12-07,720000,726000,708000,711000,173785,123962412250,-0.84,230440,106.66,3.09,6666,1.41,10000,-33515897000.0,316704000.0,28469856000.0,4729337000.0,0.0,56132505000.0,158115000.0,18139103000.0,49532689250.0,123962412250.0,70592343,33290793,47.16,70592343,47.16,18491,173785,10.64,¼ÒÀç,KB±ÝÀ¶
2021-12-08,719000,754000,718000,751000,463760,343964760000,5.63,230440,112.66,3.26,6666,1.33,10000,28601609000.0,-3558611000.0,-106879485000.0,81836487000.0,0.0,80004987000.0,4100532000.0,154712288000.0,105146953000.0,343964760000.0,70592343,33298699,47.16,70592343,47.16,24396,463760,5.26,¼ÒÀç,KB±ÝÀ¶
2021-12-09,759000,764000,745000,747000,371186,279214874280,-0.53,230440,112.06,3.24,6666,1.34,10000,5661283000.0,332904000.0,-8974626000.0,2980439000.0,0.0,104218786000.0,360382000.0,39874916000.0,134760790280.0,279214874280.0,70592343,33389415,47.3,70592343,47.3,27325,371186,7.36,¼ÒÀç,KB±ÝÀ¶
2021-12-10,737000,746000,729000,740000,267924,197157126798,-0.94,230440,111.01,3.21,6666,1.35,10000,47473240000.0,-60155000.0,8423792000.0,-55836877000.0,0.0,40962848000.0,70422000.0,26244843000.0,129879013798.0,197157126798.0,70592343,33437635,47.38,70592343,47.38,20284,267924,7.57,¼ÒÀç,KB±ÝÀ¶
2021-12-13,740000,745000,731000,738000,217195,160015919000,-0.27,230440,110.71,3.2,6666,1.36,10000,-2075147000.0,3896323000.0,6967961000.0,-8789137000.0,0.0,35643670000.0,417301000.0,21521242000.0,102433706000.0,160015919000.0,70592343,33361982,47.25,70592343,47.25,10896,217195,5.02,¼ÒÀç,KB±ÝÀ¶
2021-12-14,724000,729000,699000,701000,436465,307748876000,-5.01,230440,105.16,3.04,6666,1.43,10000,-67179752000.0,4659446000.0,152274244000.0,-89753938000.0,0.0,89923714000.0,1361609000.0,54050652000.0,162412901000.0,307748876000.0,70592343,33354047,47.25,70592343,47.25,65365,436465,14.98,¼ÒÀç,KB±ÝÀ¶
2021-12-15,697000,703000,695000,696000,228912,159595764000,-0.71,230440,104.41,3.02,6666,1.44,10000,-35501430000.0,-129835000.0,47419464000.0,-11788199000.0,0.0,48590014000.0,823430000.0,24388360000.0,85793960000.0,159595764000.0,70592343,33217577,47.06,70592343,47.06,18530,228912,8.09,¼ÒÀç,KB±ÝÀ¶
2021-12-16,706000,714000,699000,705000,226179,159833887000,1.29,230440,105.76,3.06,6666,1.42,10000,-37069955000.0,-1427451000.0,-19476391000.0,57973797000.0,0.0,53775768000.0,1784863000.0,55091148000.0,49182108000.0,159833887000.0,70592343,33180856,47.0,70592343,47.0,13671,226179,6.04,¼ÒÀç,KB±ÝÀ¶
2021-12-17,698000,703000,695000,697000,231327,161222228000,-1.13,230440,104.56,3.02,6666,1.43,10000,-53842607000.0,197472000.0,50118294000.0,3526841000.0,0.0,67642280000.0,1845066000.0,21363342000.0,70371540000.0,161222228000.0,70592343,33226688,47.06,70592343,47.06,31311,231327,13.54,¼ÒÀç,KB±ÝÀ¶
2021-12-20,701000,702000,648000,656000,556191,369623818000,-5.88,230440,98.41,2.85,6666,1.52,10000,-81702121000.0,2379073000.0,158914036000.0,-79590988000.0,0.0,108481054000.0,628745000.0,85939318000.0,174574701000.0,369623818000.0,70592343,33229046,47.06,70592343,47.06,26913,556191,4.84,¼ÒÀç,KB±ÝÀ¶
2021-12-21,656000,658000,636000,642000,503987,324008560963,-2.13,230440,96.31,2.79,6666,1.56,10000,-11239381000.0,-427701000.0,27849943000.0,-16182861000.0,0.0,57622902000.0,1999993000.0,81062489000.0,183323176963.0,324008560963.0,70592343,33107806,46.9,70592343,46.9,11802,503987,2.34,¼ÒÀç,KB±ÝÀ¶
2021-12-22,640000,645000,622000,625000,522225,328516758000,-2.65,230440,93.76,2.71,6666,1.6,10000,-7153634000.0,-405121000.0,15459093000.0,-7900338000.0,0.0,44253887000.0,1415500000.0,129175929000.0,153671442000.0,328516758000.0,70592343,32988853,46.72,70592343,46.72,32889,522225,6.3,¼ÒÀç,KB±ÝÀ¶
2021-12-23,627000,635000,625000,634000,273757,172475756500,1.44,230440,95.11,2.75,6666,1.58,10000,3216426000.0,552506000.0,-12674036000.0,8905104000.0,0.0,34737368000.0,140217000.0,70860022000.0,66738149500.0,172475756500.0,70592343,32943794,46.66,70592343,46.66,8537,273757,3.12,¼ÒÀç,KB±ÝÀ¶
2021-12-24,638000,640000,620000,621000,292150,182536574000,-2.05,230440,93.16,2.69,6666,1.61,10000,-28296390000.0,771007000.0,41279211000.0,-13753828000.0,0.0,52877347000.0,667332000.0,67085809000.0,61906086000.0,182536574000.0,70592343,32944343,46.66,70592343,46.66,6943,292150,2.38,¼ÒÀç,KB±ÝÀ¶
2021-12-27,620000,632000,616000,627000,147200,92254228000,0.97,230440,94.06,2.72,6666,1.59,10000,7941840000.0,-976722000.0,-27162252000.0,20197134000.0,0.0,14839462000.0,1583781000.0,65116423000.0,10714562000.0,92254228000.0,70592343,32913581,46.62,70592343,46.62,3649,147200,2.48,¼ÒÀç,KB±ÝÀ¶
2021-12-28,630000,633000,624000,632000,181706,114313876000,0.8,230440,94.81,2.74,6666,1.58,10000,2567690000.0,7589000.0,-17549104000.0,14973825000.0,0.0,33717974000.0,651541000.0,54409241000.0,25535120000.0,114313876000.0,70592343,32911027,46.62,70592343,46.62,7960,181706,4.38,¼ÒÀç,KB±ÝÀ¶
2021-12-29,629000,632000,624000,628000,161669,101629900000,-0.63,230440,94.21,2.73,6666,1.59,10000,-46495629000.0,-411175000.0,11943537000.0,34963267000.0,0.0,62944674000.0,496639000.0,26977704000.0,11210883000.0,101629900000.0,70592343,32966173,46.7,70592343,46.7,9212,161669,5.7,¼ÒÀç,KB±ÝÀ¶
2021-12-30,630000,630000,611000,615000,243420,150091524733,-2.07,230440,92.26,2.67,6666,1.63,10000,-34258799000.0,-414155000.0,17891505000.0,16781449000.0,0.0,56332557000.0,661492000.0,54277129000.0,38820346733.0,150091524733.0,70592343,33080855,46.88,70592343,46.88,17261,243420,7.09,¼ÒÀç,KB±ÝÀ¶
2022-01-03,622000,627000,616000,618000,192335,119397270000,0.49,230440,92.71,2.68,6666,1.62,10000,-29047760000.0,395597000.0,-7529730000.0,36181893000.0,0.0,50803226000.0,258032000.0,41064509000.0,27271503000.0,119397270000.0,70592343,33107810,46.9,70592343,46.9,16296,192335,8.47,¼ÒÀç,KB±ÝÀ¶
2022-01-04,626000,645000,620000,644000,406952,259600987000,4.21,230440,96.61,2.79,6666,1.55,10000,1029527000.0,-3470492000.0,-55231428000.0,57672393000.0,0.0,49891353000.0,4151892000.0,121459836000.0,84097906000.0,259600987000.0,70592343,33167033,46.97,70592343,46.97,32157,406952,7.9,¼ÒÀç,KB±ÝÀ¶
2022-01-05,652000,666000,635000,664000,523345,342379765000,3.11,230440,99.61,2.88,6666,1.51,10000,15155003000.0,-754203000.0,-79769164000.0,65368364000.0,0.0,67674073000.0,1102893000.0,128788002000.0,144814797000.0,342379765000.0,70592343,33257260,47.12,70592343,47.12,79941,523345,15.28,¼ÒÀç,KB±ÝÀ¶
2022-01-06,670000,691000,662000,690000,692603,469804660584,3.92,230440,103.51,2.99,6666,1.45,10000,-11384158000.0,-3727700000.0,-132454899000.0,147566757000.0,0.0,93113063000.0,4045740000.0,180593014000.0,192052843584.0,469804660584.0,70592343,33319289,47.2,70592343,47.2,136253,692603,19.67,¼ÒÀç,KB±ÝÀ¶
2022-01-07,720000,722000,691000,719000,836306,592892282704,4.2,230440,107.86,3.12,6666,1.39,10000,-21750174000.0,-1724064000.0,-158844052000.0,182318290000.0,0.0,91738575000.0,2360554000.0,201110319000.0,297682834704.0,592892282704.0,70592343,33537536,47.5,70592343,47.5,330534,836306,39.52,¼ÒÀç,KB±ÝÀ¶
2022-01-10,732000,732000,695000,710000,549323,390206939380,-1.25,230440,106.51,3.08,6666,1.41,10000,-58988045000.0,626281000.0,-54509554000.0,112871318000.0,0.0,106598075000.0,953980000.0,90678954000.0,191975930380.0,390206939380.0,70592343,33829669,47.9,70592343,47.9,97672,549323,17.78,¼ÒÀç,KB±ÝÀ¶
2022-01-11,708000,735000,707000,734000,462973,335367313990,3.38,230440,110.11,3.19,6666,1.36,10000,-19435664000.0,-216105000.0,-105259237000.0,124911006000.0,0.0,80136194000.0,1540710000.0,142377187000.0,111313222990.0,335367313990.0,70592343,33991394,48.16,70592343,48.16,79461,462973,17.16,¼ÒÀç,KB±ÝÀ¶
2022-01-12,750000,774000,747000,773000,646296,492143522000,5.31,230440,115.96,3.35,6666,1.29,10000,-1563436000.0,-7937175000.0,-203679554000.0,213180165000.0,0.0,104342027000.0,8042283000.0,255153974000.0,124605238000.0,492143522000.0,70592343,34175807,48.4,70592343,48.4,78486,646296,12.14,¼ÒÀç,KB±ÝÀ¶
2022-01-13,766000,767000,742000,755000,545491,409885045400,-2.33,230440,113.26,3.28,6666,1.32,10000,-22404628000.0,-71834000.0,-23771971000.0,46248433000.0,0.0,147519667000.0,888227000.0,83384780000.0,178092371400.0,409885045400.0,70592343,34457679,48.8,70592343,48.8,93851,545491,17.2,¼ÒÀç,KB±ÝÀ¶
2022-01-14,746000,752000,712000,716000,319701,232355839129,-5.17,230440,107.41,3.11,6666,1.4,10000,-21499281000.0,397959000.0,-5600055000.0,26701377000.0,0.0,52410328000.0,99915000.0,67436643000.0,112408953129.0,232355839129.0,70592343,34519347,48.9,70592343,48.9,43288,319701,13.54,¼ÒÀç,KB±ÝÀ¶
2022-01-17,713000,732000,698000,707000,281141,199150637000,-1.26,230440,106.06,3.07,6666,1.41,10000,-26067340000.0,-131550000.0,-10062205000.0,36261095000.0,0.0,72718281000.0,155760000.0,52210867000.0,74065729000.0,199150637000.0,70592343,34553167,48.94,70592343,48.94,51260,281141,18.23,¼ÒÀç,KB±ÝÀ¶
2022-01-18,713000,720000,691000,694000,245949,173068314000,-1.84,230440,104.11,3.01,6666,1.44,10000,-4986013000.0,167815000.0,5252090000.0,-433892000.0,0.0,59102460000.0,109569000.0,41277491000.0,72578794000.0,173068314000.0,70592343,34607804,49.03,70592343,49.03,33038,245949,13.43,¼ÒÀç,KB±ÝÀ¶
