종가,시가,고가,저가,WMA,PER,MA5,MA20,foreign_보유수량,업종
53500,53600,53800,53200,52876.36364,8.28,53020,51920,3436813862,IT
53500,53200,53500,52700,53009.09091,8.28,53200,52035,3435064600,IT
52000,53400,53400,52000,52854.54545,8.05,53100,52075,3435481570,IT
51000,51600,52100,50600,52541.81818,7.89,52740,52090,3433622911,IT
51600,51000,51600,50900,52372.72727,7.99,52320,52125,3430239396,IT
51800,52200,52600,51700,52249.09091,8.02,51980,52150,3428300117,IT
51800,51900,52900,51800,52121.81818,8.02,51640,52185,3426072314,IT
52200,51800,52300,51600,52081.81818,8.08,51680,52275,3418960796,IT
51300,51900,52100,51300,51883.63636,7.94,51740,52320,3419006576,IT
50300,51200,51400,50200,51530.90909,7.79,51480,52275,3417108910,IT
50400,50900,51300,50400,51258.18182,7.8,51200,52180,3414628428,IT
49900,49800,50300,49500,50950.90909,7.72,50820,52040,3411207939,IT
49450,49600,49850,49000,50627.27273,7.65,50270,51847.5,3407623865,IT
49500,50200,50400,49500,50359.09091,7.66,49910,51677.5,3404915454,IT
50400,50100,50900,49950,50281.81818,7.8,49930,51592.5,3403641944,IT
51200,50900,51400,50700,50371.81818,7.92,50090,51572.5,3402251143,IT
51500,51000,51600,50700,50527.27273,7.97,50410,51517.5,3400989677,IT
51900,51500,52200,51400,50760.90909,8.03,50900,51487.5,3399197921,IT
53300,53000,53300,52700,51254.54545,8.25,51660,51512.5,3398904523,IT
54700,54500,54800,53900,51966.36364,8.47,52520,51562.5,3404263509,IT
54700,54500,54900,54300,52598.18182,8.47,53220,51622.5,3408710456,IT
56700,55800,56700,55400,53515.45455,8.78,54260,51782.5,3408046087,IT
56300,56700,57200,56000,54236.36364,8.71,55140,51997.5,3410004154,IT
56000,57000,57300,55500,54778.18182,8.67,55680,52247.5,3411364667,IT
56000,56100,56500,55600,55201.81818,8.67,55940,52467.5,3411808014,IT
55500,56100,56400,55100,55432.72727,8.59,56100,52652.5,3410579651,IT
55000,55600,55700,54800,55494.54545,8.51,55760,52812.5,3406884621,IT
55400,54700,55400,54400,55565.45455,8.57,55580,52972.5,3403530401,IT
56500,55700,56900,55500,55772.72727,8.74,55680,53232.5,3396470310,IT
55800,56200,56600,55700,55794.54545,8.64,55640,53507.5,3394663726,IT
55200,55500,56000,55000,55687.27273,8.54,55580,53747.5,3391513903,IT
55500,56000,56600,54900,55625.45455,8.59,55680,54027.5,3392458522,IT
55500,54900,55600,54600,55585.45455,8.59,55700,54330,3394101839,IT
55800,55700,56400,55600,55614.54545,8.64,55560,54645,3395947207,IT
56800,56200,57400,55900,55829.09091,8.79,55760,54965,3396603861,IT
58600,58400,58600,57400,56356.36364,9.07,56440,55335,3401953233,IT
59500,58800,59700,58300,56990.90909,9.21,57240,55735,3406123744,IT
60000,59600,60000,59100,57634.54545,9.29,58140,56140,3407591841,IT
60000,60400,61000,59900,58194.54545,9.29,58980,56475,3409768702,IT
59000,59500,59600,58900,58509.09091,9.13,59420,56690,3410068366,IT
60700,59100,60700,59000,59074.54545,9.39,59840,56990,3408914437,IT
61300,61900,62000,61000,59649.09091,9.49,60200,57220,3410117802,IT
62400,62000,62800,61700,60318.18182,9.66,60680,57525,3411538909,IT
61400,62000,62400,61200,60680,9.5,60960,57795,3412169171,IT
62300,60500,62600,60400,61103.63636,9.64,61620,58110,3413588080,IT
60800,61800,61800,60700,61154.54545,9.41,61640,58375,3414326647,IT
58800,59400,59400,58300,60801.81818,9.1,61140,58565,3412832338,IT
59100,59100,59700,58800,60516.36364,9.15,60480,58750,3408109848,IT
57200,58800,58800,56800,59901.81818,8.85,59640,58785,3412061983,IT
56400,57800,58400,56400,59192.72727,8.73,58460,58815,3418159222,IT
57200,55500,57400,55200,58676.36364,8.85,57740,58915,3414335972,IT
58900,57100,59000,56800,58532.72727,9.12,57760,59085,3410421332,IT
59500,60000,60200,58900,58541.81818,9.21,57840,59285,3405724012,IT
61100,60100,61100,59700,58894.54545,9.46,58620,59550,3409834163,IT
60400,61100,61200,59700,59125.45455,9.35,59420,59730,3411082935,IT
59700,59200,59800,59100,59263.63636,9.24,59920,59785,3411100410,IT
59900,59800,60700,59700,59458.18182,9.27,60120,59805,3408617784,IT
60500,60300,60700,59700,59741.81818,9.36,60320,59830,3406745714,IT
60700,61200,61600,60500,60036.36364,9.39,60240,59865,3407347742,IT
61800,60900,61900,60200,60467.27273,9.57,60520,60005,3412519450,IT
61500,61600,62000,61200,60745.45455,9.52,60880,60045,3414110177,IT
59800,60800,60900,59700,60636.36364,9.26,60860,59970,3413234917,IT
60200,59800,60400,59400,60583.63636,9.32,60800,59860,3411414128,IT
60000,60700,61300,59600,60481.81818,9.29,60660,59790,3409398812,IT
59200,58800,59800,58500,60254.54545,9.16,60140,59635,3409535024,IT
56800,57400,58100,56800,59612.72727,8.79,59200,59435,3410863577,IT
57900,56200,58000,56200,59223.63636,8.96,58820,59390,3402458142,IT
56500,56000,57000,56000,58616.36364,8.74,58080,59260,3397993662,IT
55900,56300,56900,55500,57972.72727,8.65,57260,59195,3389825244,IT
54200,55000,55500,54200,57107.27273,8.39,56260,59085,3386320457,IT
55000,54300,55500,53600,56525.45455,8.51,55900,58975,3379998117,IT
55400,56700,56900,55100,56134.54545,8.57,55400,58800,3373458848,IT
57400,54800,57600,54600,56187.27273,8.88,55580,58695,3371100566,IT
57800,57600,58000,56700,56363.63636,8.95,55960,58530,3373668756,IT
56500,56500,57200,56200,56343.63636,8.74,56420,58335,3371029903,IT
54200,54700,55000,53600,55954.54545,8.39,56260,58060,3368279127,IT
54600,53800,54900,53700,55685.45455,8.45,56100,57795,3358278619,IT
52100,54300,54400,52000,55021.81818,8.06,55040,57375,3351584933,IT
50800,51000,51900,49300,54201.81818,7.86,53640,56880,3341401720,IT
49950,47450,51600,46850,53320,7.73,52330,56287.5,3332243792,IT
48900,50100,50900,48800,52324.54545,7.57,51270,55657.5,3321589476,IT
47300,46900,49650,46700,51149.09091,7.32,49810,55032.5,3322755885,IT
45600,47750,48350,45600,49811.81818,7.06,48510,54302.5,3311728922,IT
42950,46400,46650,42300,48207.27273,6.65,46940,53450,3311183096,IT
45400,44150,45500,43550,47318.18182,7.03,46030,52760,3307989649,IT
42500,42600,43550,42400,46103.63636,6.58,44750,52045,3305522935,IT
46950,43850,46950,43050,45910.90909,7.27,44680,51497.5,3297694883,IT
48650,48950,49600,47150,46166.36364,7.53,45290,51105,3301417123,IT
47800,49000,49300,47700,46330,7.4,46260,50700,3294832165,IT
48300,49600,49700,46850,46639.09091,7.48,46840,50405,3292258117,IT
47850,47050,48350,46550,46896.36364,7.41,47910,50047.5,3279266668,IT
47750,48000,48500,47150,47154.54545,7.39,48070,49665,3277315082,IT
45800,47450,47900,45800,47050,7.09,47500,49085,3278789476,IT
46800,46200,46850,45350,47123.63636,7.24,47300,48535,3282913127,IT
47000,47400,47600,46550,47163.63636,7.27,47040,48060,3282743807,IT
48700,47500,48800,47250,47483.63636,7.54,47210,47785,3283782109,IT
49600,49650,50200,49000,47854.54545,7.68,47580,47535,3284032624,IT
48600,49600,49750,48600,47995.45455,7.52,48140,47360,3285448980,IT
49100,49750,49800,48700,48228.18182,7.6,48600,47275,3287865042,IT
49250,48950,49250,48650,48464.54545,7.62,49050,47240,3287903491,IT
48300,48650,48900,48300,48510.90909,7.48,48970,47210,3288583502,IT
49000,48800,49200,48300,48676.36364,7.58,48850,47295,3287412726,IT
49000,49350,49350,48550,48819.09091,7.58,48930,47465,3286436585,IT
51400,50800,52000,50300,49340,7.96,49390,47887.5,3288869291,IT
50100,51400,51400,50000,49540.90909,7.75,49560,48122.5,3295137974,IT
49250,49400,49700,48700,49530.90909,7.62,49750,48460,3297064694,IT
49850,48700,50000,48350,49620,7.72,49920,48605,3295280076,IT
49850,50200,50300,49500,49704.54545,7.72,50090,48665,3296821358,IT
49350,49650,49750,49000,49675.45455,7.64,49680,48742.5,3296671260,IT
49850,49350,50000,49100,49732.72727,7.72,49630,48820,3294906018,IT
50100,49850,50100,49300,49824.54545,7.75,49800,48932.5,3297069809,IT
50000,49900,50500,49600,49865.45455,7.74,49830,49045,3296993918,IT
48500,48900,49100,48500,49615.45455,15.32,49560,49180,3298091160,IT
49200,49000,49200,48500,49501.81818,15.54,49530,49300,3290008482,IT
48800,49200,49300,48700,49355.45455,15.41,49320,49390,3288439782,IT
48800,49100,49350,48800,49232.72727,15.41,49060,49395,3287441055,IT
48400,48900,49250,48300,49045.45455,15.29,48740,49335,3286011560,IT
47900,48400,48500,47550,48793.63636,15.13,48620,49300,3284649709,IT
48550,47250,48550,47200,48695.45455,15.33,48490,49272.5,3285179794,IT
48000,47750,48100,47650,48511.81818,15.16,48330,49210,3285433538,IT
47850,48400,48450,47700,48334.54545,15.11,48140,49187.5,3284058630,IT
48800,47950,49100,47600,48370.90909,15.41,48220,49177.5,3281944496,IT
50300,50100,50500,49700,48701.81818,15.89,48700,49242.5,3281319439,IT
50000,50000,50200,49800,48945.45455,15.79,48990,49172.5,3283625878,IT
49950,50300,50400,49850,49165.45455,15.78,49380,49165,3284189677,IT
48750,49600,49800,48600,49146.36364,15.4,49560,49140,3286231455,IT
48850,48750,48900,48450,49146.36364,15.43,49570,49090,3282583517,IT
49250,48700,49450,48600,49210.90909,15.56,49360,49060,3280425676,IT
49900,48950,50000,48800,49369.09091,15.76,49340,49087.5,3278128396,IT
50400,51100,51200,49900,49593.63636,15.92,49430,49115,3281127993,IT
50700,50000,50700,49700,49829.09091,16.01,49820,49145,3283445773,IT
51200,50800,51200,50600,50103.63636,16.17,50290,49205,3287326746,IT
51400,51000,51500,50800,50370.90909,16.23,50720,49350,3287872854,IT
54500,51800,55000,51700,51181.81818,17.21,51640,49615,3287419976,IT
54600,55800,57000,54600,51929.09091,17.25,52480,49905,3290978887,IT
55500,54400,55900,54000,52755.45455,17.53,53440,50240,3290948780,IT
54900,56400,56500,54700,53350,17.34,54180,50565,3290944570,IT
55500,55800,56500,54400,53943.63636,17.53,55000,50945,3289350504,IT
55400,55100,55900,54900,54405.45455,17.5,55180,51287.5,3289773517,IT
54300,54500,55100,53200,54567.27273,17.15,55120,51602.5,3288883783,IT
52300,52100,52800,51500,54294.54545,16.52,54480,51825,3287082512,IT
49900,51400,52000,49900,53556.36364,15.76,53480,51880,3286776856,IT
52100,51200,52100,50600,53241.81818,16.46,52800,51970,3285960756,IT
52200,52100,52900,51300,52932.72727,16.49,52160,52080,3285012646,IT
52300,52200,52300,51600,52683.63636,16.52,51760,52197.5,3286480463,IT
52900,52600,52900,51600,52585.45455,16.71,51880,52405,3286829576,IT
52000,52000,52600,51800,52370.90909,16.42,52300,52562.5,3288708153,IT
51400,52500,52800,51100,52100,16.23,52160,52670,3287560818,IT
52900,51900,53900,51600,52176.36364,16.71,52300,52820,3287043232,IT
51900,52100,53000,51900,52116.36364,16.39,52220,52895,3285703719,IT
53300,52800,53900,52200,52354.54545,16.84,52300,53025,3281245382,IT
52400,52500,53200,52000,52410.90909,16.55,52380,53085,3282572808,IT
52800,53900,53900,52800,52494.54545,16.68,52660,53155,3281656297,IT
52600,53400,53600,52400,52529.09091,16.61,52600,53060,3283329948,IT
52900,52100,52900,52100,52610.90909,16.71,52800,52975,3287946503,IT
53600,53000,53600,52700,52809.09091,16.93,52860,52880,3288523498,IT
55000,54000,55000,53800,53249.09091,17.37,53380,52885,3290060990,IT
53400,55800,55900,53400,53343.63636,16.87,53500,52780,3291695610,IT
53000,53600,53900,52900,53329.09091,16.74,53580,52660,3291151037,IT
52800,53200,53600,52800,53276.36364,16.68,53560,52585,3291961659,IT
52700,53100,53200,52300,53189.09091,16.65,53380,52605,3293470941,IT
53400,53300,53800,53100,53240,16.87,53060,52780,3295815100,IT
53800,53700,53800,53200,53345.45455,16.99,53140,52865,3297196342,IT
54700,54400,55000,54300,53596.36364,17.28,53480,52990,3299408509,IT
53800,54800,54800,53800,53645.45455,16.99,53680,53065,3304889075,IT
54400,54200,54700,54100,53787.27273,17.18,54020,53140,3303905728,IT
54200,54800,54800,54000,53878.18182,17.12,54180,53250,3305516184,IT
55300,55200,55400,54800,54183.63636,17.47,54480,53445,3306586922,IT
54700,55300,55500,54700,54345.45455,17.28,54480,53535,3312295217,IT
54100,54700,54700,53800,54367.27273,17.09,54540,53645,3312100431,IT
54200,54000,54400,53700,54383.63636,17.12,54500,53690,3310936379,IT
55600,54300,55700,54300,54627.27273,17.56,54780,53850,3313429996,IT
58600,57000,58800,56400,55376.36364,18.51,55440,54140,3320606041,IT
59000,60300,60400,58600,56110.90909,18.64,56300,54460,3337129816,IT
59000,59700,60100,59000,56767.27273,18.64,57280,54765,3342000929,IT
57900,59500,59600,57700,57129.09091,18.29,58020,54980,3343814043,IT
56800,57800,57900,56700,57227.27273,17.94,58260,55070,3342603301,IT
57300,57200,58100,57000,57369.09091,18.1,58000,55265,3339228864,IT
56900,57300,57500,56300,57401.81818,17.97,57580,55460,3338111034,IT
58000,57100,58400,57100,57594.54545,18.32,57380,55720,3336912129,IT
57500,57900,58400,57100,57625.45455,18.16,57300,55960,3337635274,IT
57800,57600,58300,57500,57650.90909,18.26,57500,56180,3339289268,IT
58200,58000,59500,57800,57709.09091,18.38,57680,56400,3339282837,IT
59000,58200,59000,57700,57920,18.64,58100,56615,3339839462,IT
58700,59400,59600,58000,58076.36364,18.54,58240,56860,3339953185,IT
58000,58000,58400,57700,58110.90909,18.32,58340,57040,3338717100,IT
58400,58900,59900,58000,58216.36364,18.45,58460,57250,3337403113,IT
57800,59000,59200,57800,58183.63636,18.26,58380,57375,3340442432,IT
55400,57600,57600,55300,57705.45455,17.5,57660,57410,3340042743,IT
55900,56200,56900,55800,57345.45455,17.66,57100,57500,3339587610,IT
56100,55800,56600,55400,57060,17.72,56720,57595,3341272741,IT
56400,56400,56800,56100,56854.54545,17.81,56320,57635,3341629824,IT
56400,56400,56500,55700,56674.54545,17.81,56040,57525,3341734801,IT
55600,56300,56300,55600,56381.81818,17.56,56080,57355,3344134129,IT
55400,56100,56300,55400,56114.54545,17.5,55980,57175,3344210115,IT
54000,56000,56100,54000,55652.72727,17.06,55560,56980,3341517967,IT
54200,54100,54800,54100,55300,17.12,55120,56850,3330770276,IT
54400,54600,55100,54100,55060,17.18,54720,56705,3329332324,IT
56400,55600,56700,55500,55245.45455,17.81,54880,56680,3328550592,IT
55600,55200,55800,55100,55267.27273,17.56,54920,56560,3332550013,IT
56500,56100,57300,55800,55458.18182,17.85,55420,56510,3330417203,IT
58700,57400,58700,57200,56041.81818,18.54,56320,56555,3330377694,IT
58400,58200,59300,57800,56529.09091,18.45,57120,56565,3334864895,IT
59200,59900,60000,59100,57125.45455,18.7,57680,56575,3337163648,IT
59000,59300,59400,58200,57620,18.64,58360,56590,3342832763,IT
60400,60200,60800,59900,58303.63636,19.08,59140,56710,3342297258,IT
61000,60900,61000,60500,58980,19.27,59600,56840,3343795931,IT
61000,61100,61300,60600,59532.72727,19.27,60120,57000,3343427056,IT
59500,60700,60800,59300,59692.72727,18.79,60180,57205,3346611159,IT
59300,59800,59900,59100,59760,18.73,60240,57375,3344901755,IT
59200,59100,60000,59000,59741.81818,18.7,60000,57530,3342907742,IT
58200,59100,59700,57800,59492.72727,18.38,59440,57620,3341968766,IT
58600,58400,58800,57400,59325.45455,18.51,58960,57730,3342059914,IT
57800,57700,58600,57600,59009.09091,18.26,58620,57840,3342846232,IT
57900,57700,58200,57700,58736.36364,18.29,58340,57965,3341981626,IT
58200,58300,58800,57900,58538.18182,18.38,58140,58175,3338304491,IT
58200,58300,59000,58200,58380,18.38,58140,58375,3336360998,IT
58700,57500,59200,57500,58363.63636,18.54,58160,58590,3334623662,IT
59000,59400,59900,58700,58443.63636,18.64,58400,58720,3334548952,IT
59900,58700,59900,58500,58696.36364,18.92,58800,58935,3337046323,IT
59700,60500,60700,59500,58901.81818,18.86,59100,59095,3339820163,IT
60400,60000,60400,59900,59225.45455,19.08,59540,59180,3344479690,IT
60900,61000,61400,60400,59600,19.24,59980,59305,3347612882,IT
60900,61000,61100,60500,59932.72727,19.24,60360,59390,3349585626,IT
60000,60700,60800,59700,60045.45455,18.95,60380,59440,3350943488,IT
59500,60000,60400,59000,60029.09091,18.79,60340,59395,3348668311,IT
60000,59600,60200,59500,60080,18.95,60260,59345,3348684518,IT
60900,60300,60900,60100,60261.81818,19.24,60260,59340,3349021732,IT
60900,61200,61500,60600,60403.63636,19.24,60260,59410,3353917884,IT
60100,60300,60500,59800,60365.45455,18.98,60280,59450,3355422870,IT
60200,60400,60400,59800,60341.81818,19.01,60420,59500,3352764576,IT
60400,60400,61100,60100,60345.45455,19.08,60500,59610,3352649769,IT
59800,60300,60300,59500,60240,18.89,60280,59670,3353510233,IT
59000,59400,59400,58800,60009.09091,18.64,59900,59730,3353453906,IT
58100,58200,58500,57500,59649.09091,18.35,59500,59740,3352024087,IT
56600,58000,58000,56600,59050.90909,17.88,58780,59660,3351228371,IT
57400,56400,57500,56000,58650.90909,18.13,58180,59620,3343353450,IT
58800,57900,58900,57600,58552.72727,18.57,57980,59625,3341249266,IT
58500,58900,59000,57800,58438.18182,18.48,57880,59600,3341340625,IT
60300,59000,60300,58800,58694.54545,19.05,58320,59620,3335740266,IT
60100,60700,60800,59600,58910.90909,18.98,59020,59640,3342651269,IT
60200,60700,60900,60100,59147.27273,19.01,59580,59630,3345291144,IT
60200,60500,60500,59500,59387.27273,19.01,59860,59595,3347475796,IT
61300,60700,61400,60400,59820,19.36,60420,59615,3349024840,IT
61000,61000,61400,60700,60156.36364,19.27,60560,59665,3356653932,IT
63200,61300,63200,61000,60840,19.96,61180,59850,3360486981,IT
66300,64000,66700,63900,61967.27273,20.94,62400,60165,3369821874,IT
65700,67000,67000,65600,62823.63636,20.75,63500,60405,3374837153,IT
64800,65700,66200,64700,63390.90909,20.47,64200,60600,3376328996,IT
64600,64100,64800,63900,63807.27273,20.4,64920,60825,3375031754,IT
64700,63900,65200,63900,64163.63636,20.44,65220,61050,3374440535,IT
67500,64800,67800,64700,64945.45455,21.32,65460,61405,3374405884,IT
67700,67900,69500,67000,65630.90909,21.38,65860,61800,3378913075,IT
66600,67900,68300,66500,65980,21.04,66220,62180,3380860470,IT
68000,66100,68000,66000,66487.27273,21.48,66900,62675,3376465034,IT
68200,68000,68400,67600,66903.63636,21.54,67600,63255,3377745389,IT
66700,68400,68600,66700,66956.36364,21.07,67440,63720,3375203046,IT
67800,67100,68300,67100,67201.81818,21.42,67460,64170,3362502847,IT
69500,68400,69900,68300,67718.18182,21.95,68040,64720,3361671765,IT
69700,70100,70500,69300,68185.45455,22.02,68380,65190,3364828006,IT
71500,70400,72100,70100,68887.27273,22.58,69040,65760,3365148246,IT
72900,72400,73500,71900,69720,23.03,70280,66395,3367568445,IT
71700,72200,72900,71600,70236.36364,22.65,71060,66970,3367719318,IT
73900,72100,73900,72000,71080,23.34,71940,67600,3364206224,IT
72900,72700,73800,72500,71609.09091,23.03,72580,68195,3363404671,IT
73400,73500,73800,73100,72140,23.18,72960,68705,3354485806,IT
73800,73600,74500,73200,72649.09091,23.31,73140,69080,3351615396,IT
73800,73800,74100,73300,73029.09091,23.31,73560,69485,3350768177,IT
73800,74100,74500,73400,73300,23.31,73540,69935,3348503431,IT
73300,73400,73700,72600,73401.81818,23.15,73620,70370,3344767532,IT
73000,73300,73700,73000,73383.63636,23.06,73540,70785,3341909874,IT
73000,73100,73400,72000,73338.18182,23.06,73380,71060,3340164669,IT
72300,72500,73200,72100,73163.63636,22.84,73080,71290,3338406761,IT
73900,72400,74000,72300,73269.09091,23.34,73100,71655,3337652600,IT
77800,74100,78800,74000,74083.63636,24.57,74000,72145,3338473775,IT
78700,79000,80100,78200,74972.72727,24.86,75140,72670,3335680180,IT
78300,78800,78900,77300,75692.72727,24.73,76200,73250,3332143450,IT
81000,77400,81300,77300,76821.81818,25.58,77940,73910,3327108382,IT
83000,81000,84400,80200,78183.63636,26.22,79760,74585,3326606260,IT
83900,81600,83900,81600,79541.81818,26.5,80980,75295,3326912850,IT
82200,83300,84500,82100,80398.18182,25.96,81680,75830,3324161540,IT
82900,82800,84200,82700,81214.54545,26.18,82600,76330,3317753686,IT
88800,83300,90000,83000,82923.63636,28.05,84160,77185,3314966371,IT
91000,90000,96800,89500,84732.72727,28.74,85760,78040,3324115988,IT
90600,90300,91400,87800,86158.18182,28.62,87100,78925,3318676206,IT
89700,89800,91200,89100,87187.27273,28.33,88600,79740,3316551070,IT
89700,88700,90000,88700,88016.36364,28.33,89960,80535,3314652740,IT
88000,89800,91800,88000,88329.09091,27.8,89800,81245,3317574926,IT
85000,86600,87300,84100,87969.09091,26.85,88600,81805,3314891659,IT
87000,84500,88000,83600,87936.36364,27.48,87880,82490,3313900306,IT
87200,89000,89000,86500,87883.63636,27.54,87380,83200,3315466941,IT
88100,87500,88600,86500,87903.63636,27.83,87060,83955,3314318499,IT
